Xperp 사용자 매뉴얼 요약
XpERP란?
건물관리 S/W의 새 지평을 열게 될 XpERP는 인터넷을 통해 빌딩, 주상복합, 아파트형 공장 및 쇼핑몰 등의 건물관리 업무를 처리할 수 있도록 하는 ASP기반의 ERP제품으로 관리업무 경감, 철저한 보안관리, 신속한 A/S는 물론, 업무와 관련되는 외부(유관)기관과의 연계를 통해, 고객 여러분이 보다 쉽고, 편리하게 전산관련 업무를 진행할 수 있도록 만든 첨단 Web 프로그램 입니다.

Q0001 :	. 전자투표 시 2개의 안건에 대해 모두 투표해야 완료되나요?
T0230 :	#전자투표 #선거인명부 #전화번호표시 #개인정보보호 #출력설정

Q0231 :	전자투표 견적서 받고 싶습니다. 어디서 확인 할 수 있나요?
A0231 :	"전자투표 메뉴에서 '신청 정보 및 이용 요금 확인'을 클릭한 후, 상단에 있는 '견적서 출력'을 선택하여 견적서를 확인 및 출력 할 수 있습니다."
T0231 :	#전자투표 #견적서출력 #이용요금확인

Q0232 :	진행 중인 투표가 종료되면 투표 결과를 어떻게 출력하나요?
A0232 :	투표가 종료되면 '결과 보기' 메뉴를 통해 해당 투표 결과를 출력할 수 있습니다.
T0232 :	#투표종료 #투표결과 #결과보기 #출력방법

Q0233 :	전자투표 진행 시 세대주와 배우자에게 모두 투표를 보내면 중복 투표가 되나요?
A0233 :	세대 구성원 중 한 명이라도 투표하면 해당 세대는 투표완료가 되며 배우자에게도 안내가 갔더라도 세대주가 투표를 마치면 배우자는 더 이상 투표를 할 수 없습니다.
T0233 :	#전자투표 #중복투표 #세대투표 #세대주 #배우자

Q0234 :	신규 입사자가 모바일 앱을 사용할 수 있도록 하려면 어떻게 해야 하나요?
A0234 :	"'단지 관리' 메뉴 내의 '모바일 사용자' 항목에서 '신규' 버튼을 눌러 해당 직원의 정보를 등록하셔야 합니다. 등록 시 앱 사용 메뉴 체크 및 기간 설정이 필요하며, 등록 완료 후에는 해당 직원이 모바일 앱을 설치하고 등록된 아이디(핸드폰 번호)와 비밀번호를 입력하여 로그인하면 됩니다."
T0234 :	#모바일앱등록 #신규입사자 #단지관리 #모바일사용자

Q0235 :	새로운 사업장으로 옮기면서 기존에 사용하던 아이디와 비밀번호로 로그인하려 했으나 비밀번호를 몰라 로그인하지 못하고 있습니다. 어떻게 해야 하나요?
A0235 :	허브 프로그램에서 비밀번호 찾기를 눌러 비밀번호 초기화를 하셔야 합니다. 핸드폰 인증을 받아 비밀번호 변경 후 변경된 비밀번호로 접속하여 사용하시기 바랍니다.
T0235 :	#아이디비밀번호 #비밀번호찾기 #허브

Q0236 :	"3월분 TV 수신료 부과시 243세대가 나와야 하는데 242세대만 나오는 원인은 무엇이며, TV 수신료가 0원임에도 TV 면제 세대 목록에 나타나지 않는 이유는 무엇인가요?"
A0236 :	"TV 수신료가 0원으로 표시되지만, 이는 TV 면제 항목에 체크가 되어있지 않았기 때문에 면제 세대 목록에 나타나지 않은 것입니다. 수신료 금액이 0원이라도 면제 사유가 명확히 기재되어 있어야 면제 세대로 분류됩니다.  TV 면제 구분 항목에 적절한 면제 사유를 입력하고 저장한 후, 감면 세대 목록을 새로고침하여 다시 확인해야 합니다."
T0236 :	#TV수신료 #면제세대 #정보수정 #새로고침

Q0237 :	사용량이 50kWh 미만이어서 TV 수신료가 자동으로 부과되지 않는 세대들도 TV 면제 세대 목록에 포함되도록 하려면 어떻게 해야 하나요?
A0237 :	"사용량이 50kWh 미만인 세대는 자동으로 TV 수신료가 부과되지 않으므로, 별도로 TV 면제 항목에 체크할 필요 없이 면제 세대 목록에 자동으로 포함됩니다. 이러한 세대들은 사용량이 적다는 것이 면제의 사유가 됩니다."
T0237 :	#TV수신료면제 #사용량기준 #자동면제 #50kWh미만

Q0238 :	"현재 진행 중인 투표에서 방문 투표를 진행하려고 하는데, 핸드폰으로 방문 투표를 할 수 없나요?"
A0238 :	"과거에는 방문 투표를 핸드폰으로 진행할 수 있었으나, 공정성 및 개인 정보 보호 문제로 인해 현재는 방문하여 모바일로 투표하는 방식은 지원되지 않습니다. 대신 관리사무소에 방문하여 관리사무소 PC를 통해 현장 투표를 진행하는 것은 가능합니다."
T0238 :	#방문투표 #모바일투표불가 #현장투표가능 #공정성 #개인정보보호

Q0239 :	투표 발송 횟수를 5회에서 추가로 늘릴 수 있나요?
A0239 :	"투표 발송 횟수를 늘리는 것은 가능하지만, 투표 종료일이 지나면 추가 연장이 어렵습니다. 투표 기간 내에 미리 신청해야 합니다"
T0239 :	#투표횟수연장 #투표종료일 #기간내신청

Q0240 :	'부과 수납 미납 현황'에서 3년치 데이터만 조회 및 출력되는 원인과 더 긴 기간의 데이터를 조회 및 출력하는 방법은 무엇인가요?
A0240 :	"'부과 수납 미납 현황' 메뉴는 조회 기간이 3년으로 고정되어 있어서 3년치 데이터만 출력되는 것이며 , 이 설정은 변경할 수 없습니다. 따라서 3년보다 긴 기간의 데이터를 확인하려면 3년치씩 끊어서 반복적으로 조회하고 출력해야 합니다."
T0240 :	#데이터조회 #조회기간제한 #수납현황 #미납현황 #3년제한

Q0241 :	중소기업 취업자 소득 감면을 매달 급여에 반영하여 소득세를 감면할 수 있는 전산 시스템 항목이 있나요?
A0241 :	"중소기업 취업자 소득 감면을 매달 급여에 자동으로 반영하여 소득세를 감면하는 기능은 제공되지 않습니다.  연말정산 시 '개인 공제 자료 등록'의 '기타' 항목에서 중소기업 취업자 소득세 감면율(70% 또는 90%)을 선택하고, 감면 기간 동안의 과세 급여 총액을 입력하여 한꺼번에 처리해야 합니다."
T0241 :	#중소기업취업자소득감면 #소득세감면 #급여반영 #연말정산

Q0242 :	"관리 팀장님이 전자 투표를 등록하려는데 권한이 없다고 나오는 원인은 무엇이며, 이를 해결하려면 어떻게 해야 하나요?"
A0242 :	전자 투표를 등록 권한이 없는 원인은 ERP 시스템에서 입주자 메뉴의 '읽기 쓰기' 권한이 설정되어 있지 않기 때문입니다. 이 문제를 해결하려면 해당아이디로 접속 후 내정보수정 메뉴에서 입주자 메뉴의 '읽기 쓰기' 권한을 요청하신 뒤 아이디관리자의 승인 이후 등록이 가능합니다.
T0242 :	#전자투표 #권한부여 #ERP시스템 #입주자메뉴 #읽기쓰기권한

Q0243 :	"전자 투표 진행 시 건당 비용은 어떻게 산정되며, 투표 용지 발송 횟수에 따라 비용이 어떻게 달라지나요?"
A0243 :	"전자 투표 비용은 선거인수 1인당 150원(부가세 별도)으로 산정되며, 이 비용에는 5번의 투표 용지 발송이 포함됩니다. 만약 투표 용지 발송 횟수를 10번으로 늘리려면 비용은 1인당 200원(부가세 별도)으로 증가합니다."
T0243 :	#전자투표비용 #선거인수 #투표용지발송

Q0244 :	"전자 투표 아이콘이 XPVote가 아닌 투표 용지 그림으로 표시되는 원인은 무엇이며, 이를 해결하려면 어떻게 해야 하나요?"
A0244 :	전자 투표 아이콘이 XPVote 영문 명칭 대신 투표 용지 그림으로 나타나는 것은 허브 업데이트가 제대로 이루어지지 않았기 때문입니다. https//xphub.xperp.co.kr/에 접속하여 xphub다운로드 버튼을 눌러 프로그램을 재설치하시기 바랍니다.
T0244 :	#전자투표 #아이콘오류 #허브업데이트 #XPVote #재설치

Q0245 :	전자 투표가 종료된 후 투표 결과를 확인하는 방법은 무엇인가요?
A0245 :	"전자 투표가 종료되었다면, 투표 결과를 확인하기 위해서는 전자 투표 목록으로 이동하여 종료된 투표의 제목을 클릭한 후, 해당 화면 상단에서 투표 결과를 확인할 수 있습니다."
T0245 :	#전자투표 #투표결과 #투표목록 #결과확인

Q0246 :	"전자 투표 예약 문자의 시간을 잘못 설정한 경우, 당일 문자 시간 변경이 불가능한 원인은 무엇이며, 이를 해결하려면 어떻게 해야 하나요?"
A0246 :	"전자 투표 예약 문자의 시간을 잘못 설정했더라도, 해당 문자가 발송 당일에 설정된 것이라면 시스템상으로 시간 변경이 불가능합니다. 이는 이미 예약 발송 시스템에 등록되어 처리 중이기 때문입니다. 이러한 경우, 관리사무소에서 직접 고객에게 전화나 다른 수단을 통해 변경된 시간을 안내하고, 필요시 재발송이나 수동 발송을 진행해야 합니다."
T0246 :	#전자투표 #예약문자 #시간변경불가 #당일발송 #시스템제한

Q0247 :	전자 투표가 아이폰에서도 가능한가요? 아파트 아이에 가입되어 있지 않아도 투표가 가능한가요?
A0247 :	"전자 투표는 아이폰을 포함한 모든 모바일 기기에서 가능하며, 아파트 아이 앱에 가입되어 있지 않더라도 카카오톡을 통해 투표 링크를 받을 수 있어 투표 진행이 가능합니다."
T0247 :	#전자투표 #아이폰 #아파트아이 #카카오톡투표 #모바일투표

Q0248 :	XP보이스 요금 관련 문의를 위해 어디로 연락해야 하나요?
A0248 :	XP보이스 요금 관련 문의는 고객센터가 아닌 전용 직통 번호로 연락해야 합니다. 02-6281-7398 또는 02-6281-7229로 전화하셔서 문의 부탁드립니다.
T0248 :	#XP보이스 #요금문의 #직통번호 #고객센터 #연락처

Q0249 :	고지서 알림톡 대량 발송 시 데이터 조회가 안 되는 문제의 원인과 해결 방안은 무엇인가요?
A0249 :	"고지서 알림톡을 대량으로 보내려고 할 때 데이터 조회가 되지 않는 문제는, 대량 발송 전에 '단건 발송'에서 '고지서 알림톡 데이터 생성'을 먼저 눌러주지 않았기 때문입니다. 따라서, 고지서 알림톡 발송 전에 단건 발송 메뉴에서 고지서 알림톡 데이터 생성을 먼저 진행하면 문제가 해결됩니다."
T0249 :	#고지서알림톡 #대량발송 #데이터조회 #데이터생성

Q0250 :	전자 투표 등록 후 테스트 투표를 삭제하고 싶을 때 어떻게 해야 하나요?
A0250 :	"'전자 투표 목록'으로 이동하여 휴지통 모양 아이콘을 누르면 됩니다. 휴지통 아이콘을 누르면 네모 칸이 생기는데, 해당 테스트 투표를 체크하고 다시 휴지통 모양을 누르면 삭제됩니다."
T0250 :	#전자투표 #테스트투표 #삭제방법 #투표목록

Q0251 :	방금 등록한 전자 투표가 목록에 보이지 않는 경우의 원인과 해결 방안은 무엇인가요?
A0251 :	"방금 등록한 전자 투표가 목록에 보이지 않는 경우, 저장이 제대로 되지 않았을 가능성이 있습니다.  이 경우 다시 한번 전자 투표를 등록해야 합니다.  등록 후 목록에 나타나면 정상적으로 등록된 것입니다."
T0251 :	#전자투표등록 #목록미표시 #저장실패 #재등록

Q0252 :	"동호수를 모르는 경우, 아파트 아이로 들어온 수납 건의 금액 조회가 안 될 때 어떻게 해야 하나요?"
A0252 :	"아파트아이를 통해 입금되었으나 동호수를 모르는 수납 건의 경우, '수납' 메뉴의 '자동수납오류처리' 메뉴를 통해 확인할 수 있습니다. 해당 메뉴에서 입금된 금액과 일치하는 내역을 찾을 수 있으며, 특히 아파트아이를 검색 대상으로 설정하면 해당 건만 필터링하여 조회할 수 있습니다."
T0252 :	#수납처리 #자동수납오류 #아파트아이 #금액조회

Q0253 :	"등록된 두 가지 전자투표 중 하나만 참여할 경우, 나머지 하나에 대한 미참여 안내 문자가 발송되나요?"
A0253 :	"아니요, 입주민이 두 가지 투표 중 하나만 참여하더라도 다른 투표에 대한 미참여 안내 문자나 전화는 발송되지 않습니다.  다만, 투표를 하지 않은 건에 대해서는 발송 횟수(최대 5회) 내에서 투표 용지가 계속 발송됩니다."
T0253 :	#전자투표 #미참여안내 #문자발송

Q0254 :	관리사무소 유선 번호로 SMS 발송 시 '미승인 번호'라고 뜨는 원인과 해결 방안은 무엇인가요?
A0254 :	"관리사무소 유선 번호로 SMS를 발송할 때 '미승인 번호'라고 뜨는 이유는 해당 유선 번호가 문자 발송 승인 처리가 되어 있지 않기 때문입니다. 이를 해결하기 위해서는 '발신 번호 변작 방지 사전 신청서'와 함께 필요한 서류들을 준비하여 제출해야 합니다. 필요한 서류는 게시판의 공지사항에서 확인할 수 있으며, 사업자 등록증과 통신 서비스 이용 증명원 등이 포함됩니다. 대리인의 재직 증명서는 제출하는 분"	이 소장이나	경리	대	리인	인 경우 제외 가능합니다.
T0254 :	#SMS발송 #미승인번호 #유선번호인증 #발신번호변작방지

Q0255 :	"SMS 발송 요금은 어떻게 부과되며, 사용을 위한 충전은 어떻게 하나요?"
A0255 :	SMS 발송 요금은 단문 기준으로 100건당 부가세 포함하여 2500원의 비용이 부과됩니다. SMS 발송을 위해서는 문자 충전 신청서를 제출하고 해당 금액을 입금해야 합니다. 충전이 완료되면 시스템에서 남은 건수를 확인할 수 있습니다.
T0255 :	#SMS요금 #문자충전 #발송비용

Q0256 :	입주자이면서 소유주인 세대 명부를 출력하는 방법은 무엇인가요?
A0256 :	"입주자이면서 소유주인 세대의 명부를 출력하려면, '조회 관리' 메뉴의 '입주자 현황'으로 들어갑니다. 여기서 '주거 형태'를 '자가'로 설정하고 조회한 후 , '출력 형태'를 '입주자 리스트 세대주'로 선택하면 됩니다. 이렇게 하면 입주자와 소유주가 동일한 세대주의 정보만 포함된 리스트를 얻을 수 있습니다."
T0256 :	#입주자현황 #소유주 #세대주명부 #자가세대

Q0257 :	수납 처리 중 연체료를 잘못 수정하여 금액이 맞지 않을 때 원래대로 되돌리는 방법은 무엇인가요?
A0257 :	"수납 처리 과정에서 연체료 수정으로 인해 금액이 잘못되었을 경우, 해당 수납 건을 취소하면 원상태로 돌아갈 수 있습니다."
T0257 :	#수납오류 #연체료수정 #수납취소 #원상복구

Q0258 :	"ERP 프로그램 이용을 위해 기존 사용자가 다른 아파트로 이직했을 때, 새로 회원 가입을 해야 하나요?"
A0258 :	"아니요, 이지스 ERP 프로그램을 이전에 사용하셨던 분이 다른 아파트로 이직한 경우, 새로 회원 가입을 할 필요는 없습니다. 기존에 사용하시던 ERP 아이디와 비밀번호로 로그인하시면 됩니다. 이때, 전 직장에서의 퇴사 처리가 제대로 되었는지 먼저 확인해야 합니다. 만약 퇴사 처리가 완료되었다면 로그인 시 재입사 버튼이 활성화되며 새로운 아파트 정보로 승인요청 후 아이디관리자의 승인 이후 프로그램을 사"	용할 수 있	습니다	.
T0258 :	#ERP로그인 #회원가입 #퇴사처리 #재입사

Q0259 :	"퇴직 중간 정산 시 급여의 월 고정 수당이 퇴직금 기초 정보에 입력했음에도 불구하고 반영되지 않는 원인은 무엇이며, 어떻게 해결해야 하나요?"
A0259 :	"통상 임금으로 퇴직금을 정산할 경우 '통상 임금 항목 설정'에서 해당 수당 항목이 체크되어 있지야 퇴직금 계산시 반영이 됩니다.  '통상 임금 항목 설정'에서 해당 월 고정 수당 항목이 체크되어 있는지 확인하고, 체크되어 있지 않다면 해당 항목을 체크하여 수당이 퇴직금 계산에 반영되도록 설정 후 재계산하여 확인하시기 바랍니다."
T0259 :	#퇴직중간정산 #월고정수당 #통상임금 #항목설정 #퇴직금계산오류

Q0260 :	격일제로 컴퓨터를 사용하는 직원들에게 각각 아이디를 부여해야 하나요?
A0260 :	"네, 2단계 인증 보안 정책 때문에 격일제로 사용하더라도 각각의 직원에게 별도의 아이디를 부여해야 하며, 각각 회원 가입 절차를 진행해야 합니다."
T0260 :	#아이디분리 #2단계인증 #보안정책

Q0261 :	"사이트 주소에 ‘xprp.xprphub.co.kr’이 표시되는데, 여기서 회원 가입을 해도 되나요?"
A0261 :	"네, 해당 주소는 정상적인 접속 주소이며, 페이지 하단의 회원 가입 버튼을 눌러 가입을 진행하시면 됩니다. 이후 관리자의 승인을 받으면 계정 사용이 가능합니다."
T0261 :	#정상주소 #회원가입 #관리자승인

Q0262 :	비밀번호에 대문자나 특수문자를 넣어도 되나요?
A0262 :	"새 비밀번호에는 영문 소문자와 숫자만 조합하여야 하며, 대문자나 특수 문자를 포함할 경우 비밀번호 변경이 실패할 수 있습니다. 따라서 조건에 맞게 소문자+숫자의 조합으로 설정해야 정상적으로 변경됩니다."
T0262 :	#비밀번호규칙 #대문자금지 #특수문자금지 #소문자숫자조합

Q0263 :	비밀번호 변경을 시도했지만 ‘아이디 또는 비밀번호를 다시 확인해 주세요’라는 메시지가 뜹니다. 이유가 뭔가요?
A0263 :	"이 메시지는 기존 비밀번호를 정확히 입력하지 않았거나, 입력한 새 비밀번호가 시스템의 설정 기준에 맞지 않을 경우 발생합니다. 기존 비밀번호를 정확히 확인한 후, 새 비밀번호는 반드시 영문 소문자와 숫자의 조합으로 구성하고, 특수 문자는 제외한 10~12자리로 입력해야 변경이 가능합니다."
T0263 :	#비밀번호오류 #비밀번호변경실패 #입력조건 #비밀번호형식

Q0264 :	독촉 대장 인쇄 시 부과액만 표시가 되고 미납연체가 표시가 되지 않는 문제의 원인과 해결 방안은 무엇인가요?
A0264 :	"독촉 대장 인쇄 시 미납 연체 정보가 나오지 않는 경우, '일할표시' 체크를 하지 않아서 발생하는 문제입니다. 독촉장 또는 독촉 대장에서 '납기일' 옆에 있는 '일할 표시'를 체크하면 발행일 날짜까지의 미납 연체 정보가 포함되어 인쇄됩니다."
T0264 :	#독촉장 #독촉대장 #미납연체 #일할표시

Q0265 :	직원아이디의 민원 메뉴의 쓰기/읽기 권한을 변경할 수 없는 문제의 원인과 해결 방안은 무엇인가요?
A0265 :	아디의 권한변경은 사용자 본인이 직접 로그인하여 '내 정보 수정'에서 민원 메뉴를 '읽기/쓰기'로 변경하고 수정 요청을 해야 합니다. 해당 직원이 직접 변경 요청을 하면 아이디관리자는 그 내용을 승인 처리할 수 있습니다.
T0265 :	#메뉴권한 #사용자승인 #민원메뉴 #권한설정

Q0266 :	중간관리비 정산서 출력 시 수도 사용량이 2개월치만 나오고 3개월 데이터가 보이지 않는 문제의 원인과 해결 방안은 무엇인가요?
A0266 :	중간 관리비 정산서에서 수도 사용량이 2개월치만 나오고 3개월 이상 데이터가 보이지 않는 문제는 출력 옵션 설정 때문입니다. '중간 관리비 정산' 메뉴에서 '사용량' 옆에 있는 '출력 옵션'을 'B타입(검침3개월)'로 변경하면 3개월치 데이터가 출력됩니다.
T0266 :	#중간관리비정산 #수도사용량 #출력옵션 #데이터누락

Q0267 :	전기 검침에서 특정 세대(8888동 6호)의 금액 수정이 불가능한 문제의 원인과 해결 방안은 무엇인가요?
A0267 :	"전기 검침 메뉴에서 특정 세대(8888동 6호)의 3월분 금액이 수정되지 않는 문제는 해당 세대가 3월분이 부과마감된 상태이기 때문입니다. 마감된 월의 데이터는 수정할 수 없으므로, 수정하려면 마감된 월을 부과마감 취소 하셔야 합니다. 부과 마감 취소 후 금액을 수정하고 다시 마감해야 하며 기존의 부과된 금액이 수정한 금액으로 변경되어 전체적으로 금액이 변동됨을 참고하시기 바랍니다."
T0267 :	#전기검침 #금액수정 #마감해제 #데이터수정

Q0268 :	소장님이 전자투표 진행 상황을 볼 수 없는 문제의 원인과 해결 방안은 무엇인가요?
A0268 :	"소장님이 전자투표 진행 상황을 볼 수 없는 문제는 소장님 아이디의 '입주자' 메뉴 권한이 '읽기'로만 설정되어 있기 때문입니다. 소장님 아이디로 로그인하여 '내 정보 수정' 메뉴에서 '입주자' 메뉴 권한을 '읽기/쓰기'로 변경하고 수정 요청을 하면, 관리자 승인 후 투표 진행 상황을 볼 수 있게 됩니다."
T0268 :	#전자투표 #권한설정 #입주자메뉴 #내정보수정

Q0269 :	회원 탈퇴는 어떻게 하나요?
A0269 :	회원 탈퇴는 프로그램에 접속하여 왼쪽 메뉴 가장 아래에 있는 '회원 탈퇴'를 클릭하면 됩니다.
T0269 :	#회원탈퇴 #프로그램 #메뉴

Q0270 :	"동별로 안건과 투표 대상이 다를 경우, 전자투표를 하나의 투표로 진행할 수 있나요?"
A0270 :	"아니요. 동별로 선거구가 다르고 안건 및 투표 대상이 다를 경우, 각각의 투표를 따로 등록해야 합니다.  하나의 투표로 통합하여 진행하는 것은 불가능합니다."
T0270 :	#전자투표 #동별투표 #선거구 #투표등록

Q0271 :	"주차비를 비과세로 변경했음에도 불구하고 관리비 조회 시 부가세가 포함되어 나오는 이유는 무엇이며, 해결 방법은 무엇인가요?"
A0271 :	"주차비를 비과세로 변경했음에도 관리비 조회에서 부가세가 포함되어 나오는 것은, 부과 항목 등록에서 변경한 내용이 관리비 부과 처리에 즉시 반영되지 않았기 때문입니다. 이를 해결하려면 '관리비 부과 처리' 화면에서 새로고침 버튼을 누른 후, 해당 항목(주차비)을 재수신하고 저장해야 합니다."
T0271 :	#주차비 #비과세 #관리비조회 #새로고침 #재수신

Q0272 :	새로 입사한 직원이 시스템에 로그인하여 사용하려면 어떻게 해야 하나요?
A0272 :	"새로 입사한 직원이 시스템을 사용하려면, 먼저 해당 직원이 기존에 사용하던 아이디와 비밀번호로 로그인해야 합니다. 로그인 후 ""퇴직 처리된 사용자""라는 메시지가 나타나면 ""재입사"" 버튼을 클릭합니다. 이어서 직무 선택, 현재 단지 코드 입력 등 필요한 정보를 입력하고 승인 요청을 완료하면 됩니다. 단지 아이디관리자의 승인 이후 사용이 가능합니다."
T0272 :	#신규직원등록 #시스템접근 #재입사처리 #계정승인

Q0273 :	전자투표 이용 요금은 어디서 확인할 수 있나요?
A0273 :	전자투표 이용 요금은 전자투표 시스템에 접속하여 메뉴의 가장 아래에 있는 '신청 정보 및 이용 요금 확인' 메뉴에서 확인할 수 있습니다.
T0273 :	#전자투표 #이용요금 #신청정보 #확인

Q0274 :	"전자투표 시 선거인 명부에 배우자가 누락되는 이유는 무엇이며, 어떻게 해결해야 하나요?"
A0274 :	전자투표 시 선거인 명부에 배우자가 누락되는 문제는 입주자 등록 시 배우자의 생년월일이 누락되었기 때문입니다. 배우자의 생년월일이 정확하게 기재되어야만 전자투표 시스템에서 해당 정보를 제대로 끌어올 수 있습니다. 따라서 '입주자 등록' 메뉴에서 배우자의 생년월일을 정확히 입력한 후 다시 명부를 확인해야 합니다.
T0274 :	#전자투표 #선거인명부 #배우자누락 #생년월일 #입주자등록

Q0275 :	"전자투표 시 선거인 명부 세대수가 총 세대수보다 적게 표시되는 이유는 무엇이며, 어떻게 해결해야 하나요?"
A0275 :	"전자투표 시 선거인 명부에 총 세대수(1482세대)보다 적은 세대수(1476세대)가 표시되는 이유는 공실이거나 만 19세 미만인 세대는 명부에서 자동으로 제외되기 때문입니다. 만약 제외된 세대가 공실이 아닌데도 누락되었다면, 선거인 명부 보기에서 해당 호실의 정보를 확인하여 빈 값으로 등록되어 있거나 생년월일이 19세 미만으로 설정되어 있는지 점검해야 합니다. 빈 값으로 등록된 호실은 임의로 제외할 수"	"있으며, 만약"	공실	이	아님	에도 누락되었다면 입주자 등록 정보를 수정하여 정확한 정보를 입력해야 합니다.
T0275 :	#전자투표 #선거인명부 #세대수차이 #공실제외 #연령제한 #입주자등록수정

Q0276 :	문자 서비스 이용 시 요금 결제 및 충전은 어떻게 진행되나요?
A0276 :	"문자 서비스는 100건당 2,500원으로 책정되는 충전식 서비스입니다. 이용을 원하시면 신청서를 작성하여 제출하고 해당 금액을 입금하면 입금 확인 후 문자 충전이 완료됩니다. 충전된 문자는 소진될 때까지 계속 사용할 수 있으며, 잔액이 부족해지면 다시 신청서를 통해 충전해야 합니다."
T0276 :	#문자서비스 #요금결제 #충전방식 #신청절차 #이월가능

Q0277 :	재계약 요청서 관련 담당자와 통화하려면 어떻게 해야 하나요?
A0277 :	"재계약 요청서 관련 담당자와 통화하기 위해서는 담당자 연락처를 확인해야 합니다. 고객이 현재 ERP 프로그램이 열려 있다면, 프로그램 왼쪽의 단지 전화번호 밑에서 담당자 이름과 연락처를 확인할 수 있습니다."
T0277 :	#재계약 #담당자연락처 #ERP프로그램

Q0278 :	"회계 결산 시 세입 세출서에 예산액이 표시되지 않는 이유는 무엇이며, 어떻게 해결해야 하나요?"
A0278 :	회계 결산 시 세입 세출서에 예산액이 표시되지 않는 것은 예산 등록이 누락되었기 때문입니다. 이를 해결하려면 '회계' 메뉴의 '예산 관리'에 들어가 '예산 등록'을 진행해야 합니다. 여기서 해당 분기의 예산 금액을 입력하면 세입 세출서에 예산액이 정상적으로 표시됩니다.
T0278 :	#회계결산 #세입세출서 #예산액누락 #예산등록 #회계관리

Q0279 :	계정식 전표 인쇄 시 '일자별 수납 명세서'의 '수납 조회용' 기능에서 수납 내역이 빈 공간으로 표시되는 이유는 무엇인가요?
A0279 :	"해당 기능은 '수납 전표 연계' 메뉴에서 발행된 전표에만 수납 내역이 표시되며, 수기로 작성하거나 일반 입금 전표에는 해당 기능이 적용되지 않습니다.  따라서 고객이 수기로 작성한 전표가 아닌, 수납 전표 연계를 통해 발행된 전표를 조회하면 수납 내역을 확인할 수 있습니다."
T0279 :	#전표인쇄 #수납내역오류 #수납조회 #수납전표연계 #수기입력 #기능제한

Q0280 :	"전자 투표 시스템에서 견적서를 출력하려고 하는데, 선거인 명수가 '0'으로 표시되어 견적서를 제대로 확인할 수 없습니다. 어떻게 해결 해야 하나요?"
A0280 :	"전자 투표 시스템의 '전자 투표 신청 및 이용 요금' 아이콘을 클릭하여 견적서 출력 화면으로 이동합니다.  여기서 오른쪽 상단에 있는 '견적서 출력' 버튼을 누른 후, 해당 단지의 선거인 명수를 직접 입력하면 견적서를 확인할 수 있습니다.  선거인 명수는 세대주만 포함할 경우 세대 수와 동일하게 입력하면 됩니다."
T0280 :	#전자투표 #견적서출력 #선거인명수오류 #견적서생성 #선거인명수입력 #이용요금확인

Q0281 :	아이디를 삭제하고 싶습니다. 어떻게 해야하나요? 또 다른단지로 이직하여 ERP를 사용해야 하는데 이전단지에서 사용하던 아이디와 비밀번호를 사용할 수 있나요?
A0281 :	"아이디 삭제는 ERP에 접속하여 메뉴 제일 아래쪽 회원탈퇴를 눌러 진행하시면 됩니다. 또한, ERP 시스템의 비밀번호는 단지 코드와 관계없이 개인의 아이디에 연동되므로, 다른 단지로 이직했더라도 동일한 아이디와 비밀번호를 새로운 단지 ERP 시스템에 연동하여 사용할 수 있습니다. 새로운 단지에서 해당 아이디를 사용하려면 이전 단지에서의 퇴직처리 후 새로운 단지에서 재입사 절차를 거쳐야 합니다."
T0281 :	#ERP아이디삭제 #회원탈퇴 #비밀번호재사용 #단지이직 #회원탈퇴방법 #아이디재사용

Q0282 :	"전자투표 시 '전체 세대', '세대주', '소유주'의 투표 대상 범위는 어떻게 다른가요?"
A0282 :	"'세대주'는 입주자 등록 시 세대주 칸에 등록된 이름에게 투표가 발송됩니다. '소유주'는 소유주 란에 등록된 이름에게만 발송됩니다. '전체 세대'는 현재 거주하고 있는 세입자분들(입주민)과 그 구성원(배우자, 자녀 등)에게 투표가 발송됩니다. 투표율을 고려하거나 금액적인 부분으로 인해 '전체 세대' 또는 '세대주'만 선택할 수 있습니다."
T0282 :	#전자투표 #투표대상 #전체세대 #세대주 #소유주

Q0283 :	장기수선충당금의 사용 내역과 입금 내역을 한 번에 확인하려면 어떻게 해야 하나요?
A0283 :	"장기수선충당금의 사용 내역과 입금 내역을 한 번에 확인하는 기능은 현재 시스템에서 제공되지 않습니다. 고객이 원하는 장기수선충당금의 사용 및 입금 내역을 확인하기 위해서는 '장부 관리'의 '보조부 원장' 메뉴에서 계정 과목을 '장기수선충당금'으로 설정하고, 조회 기간을 1년 단위로 설정하여 각 연도별로 출력해야 합니다. 이는 '총계정원장'에서도 1년 단위로만 조회가 가능하기 때문입니다."
T0283 :	#장기수선충당금 #사용내역 #입금내역 #보조부원장 #연도별출력

Q0284 :	관리비 고지서 인쇄 시 글자만 나오게 하려면 어떻게 해야 하나요?
A0284 :	"관리비 고지서 인쇄 시 배경까지 함께 출력되어 글자만 나오게 하고 싶다면, 고지서 출력 시 '재발행 고지서 선택' 옆에 있는 '양식지 출력'을 체크하면 글자만 인쇄됩니다."
T0284 :	#관리비고지서 #인쇄설정 #양식지출력

Q0285 :	관리비 고지서에 특정 세대의 상호명이 출력되도록 설정하려면 어떻게 해야 하나요?
